LogType,EventID,Source,Time,Message
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Nov 11 09:50:43 2025,0x80073d02 9NHT9RB2F4HD-Microsoft.Copilot {983f2428-bc0d-42e3-b709-6b21d9b87f20} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,21,Microsoft-Windows-HAL,Tue Nov 11 09:27:52 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Tue Nov 11 09:26:56 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Nov 10 09:51:57 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {c635d67d-3c58-4bee-a5c6-3b1a132a411f} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,21,Microsoft-Windows-HAL,Mon Nov 10 09:19:47 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Nov 10 09:19:47 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Nov 10 09:19:47 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Mon Nov 10 09:18:53 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Wed Nov  5 12:31:44 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Wed Nov  5 12:30:48 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Nov  4 09:44:58 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {5f6543c9-2d60-4bfc-805a-0ed973c9439a} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Nov  4 09:40:18 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {404212d2-1df5-4fdb-a913-5d0746fcc807} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1801,Microsoft-Windows-TPM-WMI,Tue Nov  4 09:14:57 2025,FirmwareVersion:R1SET49W(1.20);OEMManufacturerName:LENOVO;OEMModelSKU:LENOVO_MT_21E4_BU_Think_FM_ThinkPad E14 Gen 4;OSArchitecture:amd64; dc5cd3ccb858198a826d64ab760cbd2b34a8cd10a3c7e03ceafaf86d644b9c7b  0 0
System,-1073734815,Service Control Manager,Mon Nov  3 15:32:51 2025,45000 Intel(R) Platform License Manager Service
System,-1073734815,Service Control Manager,Mon Nov  3 15:31:35 2025,45000 Intel(R) Platform License Manager Service
System,21,Microsoft-Windows-HAL,Mon Nov  3 10:28:16 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Nov  3 09:14:20 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Nov  3 09:14:19 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Nov  3 09:14:19 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Mon Nov  3 09:13:27 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,-1073414128,BTHUSB,Wed Oct 29 15:02:15 2025, (a4:c6:9a:60:aa:c4)
System,21,Microsoft-Windows-HAL,Wed Oct 29 09:12:28 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Wed Oct 29 09:11:31 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Oct 28 15:13:28 2025,0x80073d02 9NBLGGH4LS1F-Microsoft.StorePurchaseApp {03238326-8394-4c04-88dc-b71a3ddef82d} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,10317,Microsoft-Windows-NDIS,Tue Oct 28 09:45:51 2025,{ab36363f-d3d0-4201-9b64-ae93eda7464b} 18 14918723521478656 Kaspersky VPN 76
System,21,Microsoft-Windows-HAL,Tue Oct 28 09:25:35 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Oct 28 09:25:35 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Oct 28 09:25:34 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Tue Oct 28 09:24:42 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,-1073734793,Service Control Manager,Mon Oct 27 09:38:48 2025,Lenovo Hotkey Client Loader 1 0 1 Restart the service
System,10317,Microsoft-Windows-NDIS,Mon Oct 27 09:01:20 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10010,DCOM,Wed Oct 22 14:12:22 2025,{8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19}
System,10010,DCOM,Wed Oct 22 13:52:27 2025,{8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19}
System,10010,DCOM,Wed Oct 22 12:11:05 2025,{8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Oct 22 11:48:03 2025,0x80073d02 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience {1eed5a2b-2f56-4dff-9fef-df8cf570ffa3} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,21,Microsoft-Windows-HAL,Wed Oct 22 09:20:18 2025,3221225473
System,21,Microsoft-Windows-HAL,Wed Oct 22 09:20:17 2025,3221225473
System,21,Microsoft-Windows-HAL,Wed Oct 22 09:20:17 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Wed Oct 22 09:19:20 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10010,DCOM,Tue Oct 21 14:41:28 2025,{8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19}
System,1801,Microsoft-Windows-TPM-WMI,Tue Oct 21 09:15:48 2025,FirmwareVersion:R1SET49W(1.20);OEMManufacturerName:LENOVO;OEMModelSKU:LENOVO_MT_21E4_BU_Think_FM_ThinkPad E14 Gen 4;OSArchitecture:amd64; dc5cd3ccb858198a826d64ab760cbd2b34a8cd10a3c7e03ceafaf86d644b9c7b  0 0
System,10010,DCOM,Mon Oct 20 14:27:49 2025,{08728914-3F57-4D52-9E31-49DAECA5A80A}
System,10010,DCOM,Mon Oct 20 14:27:48 2025,{08728914-3F57-4D52-9E31-49DAECA5A80A}
System,10010,DCOM,Mon Oct 20 14:27:48 2025,{69B7FE84-6361-4423-B948-1D64820B1E96}
System,-1073734815,Service Control Manager,Mon Oct 20 14:26:31 2025,45000 Intel(R) Platform License Manager Service
System,-1073734815,Service Control Manager,Mon Oct 20 14:25:16 2025,45000 Intel(R) Platform License Manager Service
System,21,Microsoft-Windows-HAL,Mon Oct 20 10:43:08 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Oct 20 10:43:08 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Oct 20 10:43:08 2025,3221225473
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Oct 20 09:48:54 2025,0x80242016 2025-09 Cumulative Update Preview for Windows 11 Version 24H2 for x64-based Systems (KB5065789) (26100.6725) {1c1cd77c-1770-4a2a-a460-986fd9ab89d6} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Oct 20 09:48:54 2025,"0x80242016 Windows 11, version 25H2 {4a16eefb-b7e2-48e7-98ec-13eaf08926ba} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}"
System,10317,Microsoft-Windows-NDIS,Mon Oct 20 09:40:20 2025,{1b415bd3-a8b0-49a9-b20b-ae445c63e609} 5 14918723521478656 Kaspersky VPN 76
System,-1073734815,Service Control Manager,Wed Oct 15 15:00:23 2025,45000 Intel(R) Platform License Manager Service
System,-1073734815,Service Control Manager,Wed Oct 15 14:59:03 2025,45000 Intel(R) Platform License Manager Service
System,1796,Microsoft-Windows-TPM-WMI,Wed Oct 15 14:48:18 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Wed Oct 15 14:48:18 2025,-2147020471 2
System,21,Microsoft-Windows-HAL,Wed Oct 15 09:10:08 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Wed Oct 15 09:09:13 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Wed Oct 15 09:09:13 2025,-2147020471 2
System,10317,Microsoft-Windows-NDIS,Wed Oct 15 09:09:12 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Oct 14 10:02:55 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {e219c475-0f92-4ca1-85da-e31d0e1ca0f5} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Oct 14 09:59:08 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {af760b2c-5c29-4f7e-8213-185b1f2ca4c8} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,21,Microsoft-Windows-HAL,Tue Oct 14 09:21:46 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Oct 14 09:21:46 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Oct 14 09:21:46 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Tue Oct 14 09:20:56 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Tue Oct 14 09:20:56 2025,-2147020471 2
System,10317,Microsoft-Windows-NDIS,Tue Oct 14 09:20:55 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Mon Oct 13 09:25:36 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Mon Oct 13 09:25:36 2025,-2147020471 2
System,10317,Microsoft-Windows-NDIS,Mon Oct 13 09:25:35 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Wed Oct  8 09:18:04 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Wed Oct  8 09:17:07 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Wed Oct  8 09:17:07 2025,-2147020471 2
System,10317,Microsoft-Windows-NDIS,Wed Oct  8 09:17:06 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,-1073734793,Service Control Manager,Tue Oct  7 15:43:54 2025,Elevoc Control Service 1 120000 1 Restart the service
System,1796,Microsoft-Windows-TPM-WMI,Tue Oct  7 14:48:18 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Tue Oct  7 14:48:18 2025,-2147020471 2
System,21,Microsoft-Windows-HAL,Tue Oct  7 09:10:57 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Tue Oct  7 09:10:03 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Tue Oct  7 09:10:03 2025,-2147020471 2
System,10317,Microsoft-Windows-NDIS,Tue Oct  7 09:10:02 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Mon Oct  6 14:48:18 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Mon Oct  6 14:48:18 2025,-2147020471 2
System,21,Microsoft-Windows-HAL,Mon Oct  6 11:31:51 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Oct  6 11:31:51 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Oct  6 11:31:51 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Mon Oct  6 09:18:01 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Mon Oct  6 09:18:01 2025,-2147020471 2
System,10317,Microsoft-Windows-NDIS,Mon Oct  6 09:18:01 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Wed Oct  1 14:48:18 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Wed Oct  1 14:48:18 2025,-2147020471 2
System,21,Microsoft-Windows-HAL,Wed Oct  1 09:02:44 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Wed Oct  1 09:01:47 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Wed Oct  1 09:01:47 2025,-2147020471 2
System,10317,Microsoft-Windows-NDIS,Wed Oct  1 09:01:46 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 30 14:48:18 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 30 14:48:18 2025,-2147020471 2
System,21,Microsoft-Windows-HAL,Tue Sep 30 09:03:34 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Sep 30 09:03:33 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Sep 30 09:03:33 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 30 09:02:41 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 30 09:02:41 2025,-2147020471 2
System,10317,Microsoft-Windows-NDIS,Tue Sep 30 09:02:40 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep 29 14:48:18 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep 29 14:48:18 2025,-2147020471 2
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Sep 29 13:26:52 2025,"0x80246007 SAMSUNG Electronics Co., Ltd.  - USB - 2.21.0.0 {b98198fc-0776-49e2-8a96-dede64191d5c} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}"
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep 29 09:00:20 2025,-2147020471 1024
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep 29 09:00:20 2025,-2147020471 2
System,10010,DCOM,Wed Sep 24 14:44:38 2025,{08728914-3F57-4D52-9E31-49DAECA5A80A}
System,10010,DCOM,Wed Sep 24 14:44:38 2025,{08728914-3F57-4D52-9E31-49DAECA5A80A}
System,10010,DCOM,Wed Sep 24 14:44:38 2025,{A463FCB9-6B1C-4E0D-A80B-A2CA7999E25D}
System,10010,DCOM,Wed Sep 24 14:44:38 2025,{69B7FE84-6361-4423-B948-1D64820B1E96}
System,10010,DCOM,Wed Sep 24 14:44:37 2025,Microsoft.Windows.ContentDeliveryManager_10.0.26100.1_neutral_neutral_cw5n1h2txyewy!App.AppXx4zfy1ffv3wctgdz2vypnybzjkh27jhw.mca
System,10010,DCOM,Wed Sep 24 14:44:37 2025,windows.immersivecontrolpanel_10.0.8.1000_neutral_neutral_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel
System,-1073734815,Service Control Manager,Wed Sep 24 14:43:18 2025,45000 Intel(R) Platform License Manager Service
System,-1073734824,Service Control Manager,Wed Sep 24 14:42:04 2025,Nested Network Virtualization %%3224698910
System,30,Microsoft-Windows-Eventlog,Wed Sep 24 14:42:02 2025,5 Microsoft-Windows-LocationServiceProvider/Operational {8e889f0c-7d54-52b3-e4ae-2c8b27a482c2}
System,-1073734815,Service Control Manager,Wed Sep 24 14:41:49 2025,45000 Intel(R) Platform License Manager Service
System,-1073734824,Service Control Manager,Wed Sep 24 14:41:48 2025,VMSP %%1450
System,10317,Microsoft-Windows-NDIS,Wed Sep 24 14:35:27 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Wed Sep 24 10:31:34 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Wed Sep 24 10:31:34 2025,-2147020471
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Sep 24 10:19:53 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {7d467e43-e0ba-41de-8aa9-af98becb5d7d} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,21,Microsoft-Windows-HAL,Wed Sep 24 09:19:32 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Wed Sep 24 09:18:40 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Wed Sep 24 09:18:40 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed Sep 24 09:18:34 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 23 10:31:34 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 23 10:31:34 2025,-2147020471
System,21,Microsoft-Windows-HAL,Tue Sep 23 09:25:05 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Sep 23 09:25:04 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Sep 23 09:25:04 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 23 09:24:15 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 23 09:24:15 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Tue Sep 23 09:24:10 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10010,DCOM,Mon Sep 22 10:35:18 2025,{8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19}
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep 22 10:31:34 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep 22 10:31:34 2025,-2147020471
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Sep 22 09:55:24 2025,0x80073d02 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience {6f9612f3-561a-4a72-afbd-1b7a3096581f} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,10010,DCOM,Mon Sep 22 09:43:43 2025,{5F7F3F7B-1177-4D4B-B1DB-BC6F671B8F25}
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep 22 09:34:10 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep 22 09:34:10 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Mon Sep 22 09:34:05 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Wed Sep 17 10:31:34 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Wed Sep 17 10:31:34 2025,-2147020471
System,21,Microsoft-Windows-HAL,Wed Sep 17 09:07:52 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Wed Sep 17 09:07:00 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Wed Sep 17 09:07:00 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed Sep 17 09:06:54 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 16 10:31:34 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 16 10:31:34 2025,-2147020471
System,-1073734815,Service Control Manager,Tue Sep 16 10:26:34 2025,45000 Intel(R) Platform License Manager Service
System,22,Microsoft-Windows-Eventlog,Tue Sep 16 10:26:34 2025,4201 Microsoft-Windows-USBVideo/Analytic
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 16 10:20:00 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 16 10:20:00 2025,-2147020471
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Sep 16 10:16:00 2025,0x80242016 2025-08 Cumulative Update Preview for Windows 11 Version 24H2 for x64-based Systems (KB5064081) (26100.5074) {33b7330a-3a5d-4247-abfb-7c22603bc185} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,-1073734815,Service Control Manager,Tue Sep 16 10:15:00 2025,45000 Intel(R) Platform License Manager Service
System,22,Microsoft-Windows-Eventlog,Tue Sep 16 10:14:59 2025,4201 Microsoft-Windows-USBVideo/Analytic
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 16 09:16:27 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 16 09:16:27 2025,-2147020471
System,21,Microsoft-Windows-HAL,Tue Sep 16 09:15:25 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 16 09:14:28 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep 16 09:14:28 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Tue Sep 16 09:14:27 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10010,DCOM,Mon Sep 15 14:32:14 2025,{8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Sep 15 09:57:12 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {53d3fe73-432e-4c68-88f9-8959eedf7215} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Sep 15 09:57:09 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {53d3fe73-432e-4c68-88f9-8959eedf7215} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,21,Microsoft-Windows-HAL,Mon Sep 15 09:40:47 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Sep 15 09:40:47 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Sep 15 09:40:47 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep 15 09:39:54 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep 15 09:39:54 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Mon Sep 15 09:39:53 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10010,DCOM,Fri Sep 12 13:45:52 2025,{30C84EA2-06E5-44B2-8614-D17D7244E7DC}
System,21,Microsoft-Windows-HAL,Fri Sep 12 10:15:37 2025,3221225473
System,21,Microsoft-Windows-HAL,Fri Sep 12 10:15:37 2025,3221225473
System,21,Microsoft-Windows-HAL,Fri Sep 12 10:15:37 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Fri Sep 12 10:14:43 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Fri Sep 12 10:14:43 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Fri Sep 12 10:14:43 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Wed Sep 10 09:33:43 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Wed Sep 10 09:32:45 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Wed Sep 10 09:32:45 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed Sep 10 09:32:45 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Tue Sep  9 09:29:41 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Sep  9 09:29:41 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Sep  9 09:29:40 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep  9 09:28:53 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep  9 09:28:53 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Tue Sep  9 09:28:48 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,-1073734793,Service Control Manager,Mon Sep  8 15:25:36 2025,Elevoc Control Service 1 120000 1 Restart the service
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Sep  8 09:45:31 2025,0x80070020 9PNRBTZXMB4Z-PythonSoftwareFoundation.Python.3.13 {16ff6f31-75fa-4d89-8a62-0331009b4ad6} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep  8 09:17:15 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep  8 09:17:15 2025,-2147020471
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Sep  3 13:29:52 2025,0x80070020 9PNRBTZXMB4Z-PythonSoftwareFoundation.Python.3.13 {16ff6f31-75fa-4d89-8a62-0331009b4ad6} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Sep  3 13:28:43 2025,0x80070020 9PNRBTZXMB4Z-PythonSoftwareFoundation.Python.3.13 {16ff6f31-75fa-4d89-8a62-0331009b4ad6} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Sep  3 09:44:02 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {70c766e9-8537-463e-89f0-36f903f78ec6} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Sep  3 09:41:44 2025,0x80073d02 9WZDNCRFJBMP-MICROSOFT.WINDOWSSTORE {161ddc38-66ce-4a16-a5d0-7d4102be1fc6} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Wed Sep  3 09:23:55 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Wed Sep  3 09:23:55 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed Sep  3 09:23:50 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Sep  2 09:22:08 2025,0x800f0823 2025-08 Cumulative Update Preview for Windows 11 Version 24H2 for x64-based Systems (KB5064081) (26100.5074) {33b7330a-3a5d-4247-abfb-7c22603bc185} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep  2 09:16:27 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue Sep  2 09:16:27 2025,-2147020471
System,-1073734815,Service Control Manager,Tue Sep  2 09:11:27 2025,45000 Intel(R) Platform License Manager Service
